Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2025-04-04,26.3,27.09,23.97,25.99,27692800,0.0,0.0,39.2264,26.2643
2025-04-07,24.5,30.0,23.97,27.77,26512900,0.0,0.0,39.16439999999999,26.2792
2025-04-08,29.8,29.9,25.12,26.1,26805700,0.0,0.0,39.0762,26.29775
2025-04-09,26.25,30.28,25.43,29.49,34893100,0.0,0.0,39.0352,26.33445
2025-04-10,28.49,28.87,26.02,26.81,19393500,0.0,0.0,38.934200000000004,26.357749999999996
2025-04-11,26.77,27.34,25.71,27.23,16252900,0.0,0.0,38.7996,26.3781
2025-04-14,28.72,29.0,27.2,28.31,13987400,0.0,0.0,38.6202,26.41185
2025-04-15,28.49,29.84,28.15,29.46,14703700,0.0,0.0,38.4308,26.459049999999998
2025-04-16,28.65,28.72,26.21,26.95,20733000,0.0,0.0,38.1328,26.492850000000004
2025-04-17,25.16,27.44,25.16,27.23,18498400,0.0,0.0,37.833400000000005,26.521900000000002
2025-04-21,26.61,26.94,25.25,25.84,10878200,0.0,0.0,37.5408,26.54505
2025-04-22,26.49,26.7,25.13,25.35,21898600,0.0,0.0,37.196799999999996,26.56935
2025-04-23,27.0,29.0,26.42,26.71,22062200,0.0,0.0,36.8356,26.598999999999997
2025-04-24,27.05,28.75,26.89,28.14,13998100,0.0,0.0,36.5268,26.637150000000002
2025-04-25,27.86,28.32,27.02,28.09,13798200,0.0,0.0,36.1618,26.67415
2025-04-28,29.93,30.87,27.7,28.48,32730300,0.0,0.0,35.547799999999995,26.7155
